Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq
8499	1	began	1022	False	FacebookAI/roberta-base	0.1658533811569214	2.592019557952881	1	511	scale_meaning1_syn2	unexpected	She began to ascend the ladder.	3	32429	10.386839199301363
8500	2	to	1022	False	FacebookAI/roberta-base	0.9990755319595336	0.0013343121390789	2	511	scale_meaning1_syn2	unexpected	She began to ascend the ladder.	3	3042375	14.928149347056001
8501	3	ascend	1022	False	FacebookAI/roberta-base	0.0283177569508552	5.142148971557617	3	511	scale_meaning1_syn2	unexpected	She began to ascend the ladder.	3	306	5.726847747587197
8502	4	the	1022	False	FacebookAI/roberta-base	0.8882743716239929	0.1709227710962295	4	511	scale_meaning1_syn2	unexpected	She began to ascend the ladder.	3	6500900	15.687451340644257
8503	5	ladder.	1022	False	FacebookAI/roberta-base	0.4324959497898817	2.2201407104730606	5	511	scale_meaning1_syn2	unexpected	She began to ascend the ladder.	3	1456	7.284134806195205
8504	0	They	1023	False	FacebookAI/roberta-base	0.0994074791669845	3.3305017948150635	0	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	443079	13.00150561963087
8505	1	attempted	1023	False	FacebookAI/roberta-base	0.0174977593123912	5.836686134338379	1	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	2558	7.847371836159788
8506	2	to	1023	False	FacebookAI/roberta-base	0.9992998838424684	0.00101038813591	2	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	3042375	14.928149347056001
8507	3	scale	1023	False	FacebookAI/roberta-base	0.0218593440949916	5.515605926513672	3	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	7428	8.913146539151807
8508	4	the	1023	False	FacebookAI/roberta-base	0.8288979530334473	0.2707335948944092	4	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	6500900	15.687451340644257
8509	5	structure.	1023	False	FacebookAI/roberta-base	0.2080190917477011	3.9306235909461975	5	512	scale_meaning1_syn2	expected	They attempted to scale the structure.	3	8564	9.05543941075822
8510	0	They	1024	False	FacebookAI/roberta-base	0.1678371578454971	2.5748660564422607	0	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	443079	13.00150561963087
8511	1	attempted	1024	False	FacebookAI/roberta-base	0.118309311568737	3.079364538192749	1	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	2558	7.847371836159788
8512	2	to	1024	False	FacebookAI/roberta-base	0.9990779161453248	0.0013308756751939	2	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	3042375	14.928149347056001
8513	3	ascend	1024	False	FacebookAI/roberta-base	4.976919080945663e-05	14.294387817382812	3	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	306	5.726847747587197
8514	4	the	1024	False	FacebookAI/roberta-base	0.7899146676063538	0.3402312695980072	4	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	6500900	15.687451340644257
8515	5	structure.	1024	False	FacebookAI/roberta-base	0.3501186302164569	4.431607931852341	5	512	scale_meaning1_syn2	unexpected	They attempted to ascend the structure.	3	8564	9.05543941075822
8516	0	They	1025	False	FacebookAI/roberta-base	0.0024878035765141	8.650911331176758	0	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	443079	13.00150561963087
8517	1	had	1025	False	FacebookAI/roberta-base	0.1511292904615402	2.726144790649414	1	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	298533	12.606639108175928
8518	2	to	1025	False	FacebookAI/roberta-base	0.9995885491371156	0.0005937339155934	2	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	3042375	14.928149347056001
8519	3	scale	1025	False	FacebookAI/roberta-base	2.0780053091584705e-05	15.554441452026367	3	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	7428	8.913146539151807
8520	4	the	1025	False	FacebookAI/roberta-base	0.1652768701314926	2.59704327583313	4	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	6500900	15.687451340644257
8521	5	results	1025	False	FacebookAI/roberta-base	0.0002585237962193	11.917415618896484	5	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	17468	9.76818316050523
8522	6	carefully.	1025	False	FacebookAI/roberta-base	0.4105556535068899	4.131495639681816	6	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	6687	8.808070154764538
8523	0	They	1026	False	FacebookAI/roberta-base	0.0083779003471136	6.899195671081543	0	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	443079	13.00150561963087
8524	1	had	1026	False	FacebookAI/roberta-base	0.1355420649051666	2.8831875324249268	1	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	298533	12.606639108175928
8525	2	to	1026	False	FacebookAI/roberta-base	0.9985530972480774	0.0020889360457658	2	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	3042375	14.928149347056001
8526	3	measure	1026	False	FacebookAI/roberta-base	0.0020219797734171	8.950016021728516	3	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	8586	9.058004710672485
8527	4	the	1026	False	FacebookAI/roberta-base	0.3706704676151275	1.4317909479141235	4	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	6500900	15.687451340644257
8528	5	results	1026	False	FacebookAI/roberta-base	0.0065960511565208	7.244181632995605	5	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	17468	9.76818316050523
8529	6	carefully.	1026	False	FacebookAI/roberta-base	0.4456202900037169	2.8811210244894028	6	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	6687	8.808070154764538
8530	0	He	1027	False	FacebookAI/roberta-base	0.0005347694968804	10.86879539489746	0	514	scale_meaning2_syn1	expected	He will scale the response.	2	622141	13.340923641485727
8531	1	will	1027	False	FacebookAI/roberta-base	0.0519239604473114	4.267455577850342	1	514	scale_meaning2_syn1	expected	He will scale the response.	2	253919	12.444774535760237
8532	2	scale	1027	False	FacebookAI/roberta-base	1.1475900464574806e-05	16.411033630371094	2	514	scale_meaning2_syn1	expected	He will scale the response.	2	7428	8.913146539151807
8533	3	the	1027	False	FacebookAI/roberta-base	0.3578373193740845	1.4826242923736572	3	514	scale_meaning2_syn1	expected	He will scale the response.	2	6500900	15.687451340644257
8534	4	response.	1027	False	FacebookAI/roberta-base	0.2313617662202886	9.440025329589844	4	514	scale_meaning2_syn1	expected	He will scale the response.	2	12366	9.422786913742057
8535	0	He	1028	False	FacebookAI/roberta-base	0.0004341871535871	11.169395446777344	0	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	622141	13.340923641485727
8536	1	will	1028	False	FacebookAI/roberta-base	0.0412056185305118	4.601015090942383	1	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	253919	12.444774535760237
8537	2	measure	1028	False	FacebookAI/roberta-base	0.0005155047983862	10.92172622680664	2	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	8586	9.058004710672485
8538	3	the	1028	False	FacebookAI/roberta-base	0.443637490272522	1.1725468635559082	3	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	6500900	15.687451340644257
8539	4	response.	1028	False	FacebookAI/roberta-base	0.3186491001397371	4.354671448469162	4	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	12366	9.422786913742057
8540	0	She	1029	False	FacebookAI/roberta-base	0.0091281039640307	6.775469303131104	0	515	scale_meaning2_syn1	expected	She began to scale the data.	3	272348	12.514839611059164
8541	1	began	1029	False	FacebookAI/roberta-base	0.0198413208127021	5.655348300933838	1	515	scale_meaning2_syn1	expected	She began to scale the data.	3	32429	10.386839199301363
8542	2	to	1029	False	FacebookAI/roberta-base	0.999716818332672	0.0004085729306098	2	515	scale_meaning2_syn1	expected	She began to scale the data.	3	3042375	14.928149347056001
8543	3	scale	1029	False	FacebookAI/roberta-base	0.000216601692955	12.172667503356934	3	515	scale_meaning2_syn1	expected	She began to scale the data.	3	7428	8.913146539151807
8544	4	the	1029	False	FacebookAI/roberta-base	0.5197738409042358	0.9440440535545348	4	515	scale_meaning2_syn1	expected	She began to scale the data.	3	6500900	15.687451340644257
8545	5	data.	1029	False	FacebookAI/roberta-base	0.2962350685411365	6.509330362081527	5	515	scale_meaning2_syn1	expected	She began to scale the data.	3	30321	10.319628800641526
8546	0	She	1030	False	FacebookAI/roberta-base	0.0289149172604084	5.112042427062988	0	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	272348	12.514839611059164
8547	1	began	1030	False	FacebookAI/roberta-base	0.0460917204618454	4.4393486976623535	1	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	32429	10.386839199301363
8548	2	to	1030	False	FacebookAI/roberta-base	0.9998947381973268	0.0001518526987638	2	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	3042375	14.928149347056001
8549	3	measure	1030	False	FacebookAI/roberta-base	0.001019352232106	9.93813133239746	3	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	8586	9.058004710672485
8550	4	the	1030	False	FacebookAI/roberta-base	0.5591018199920654	0.8388170599937439	4	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	6500900	15.687451340644257
8551	5	data.	1030	False	FacebookAI/roberta-base	0.295245542190969	3.6220043897628784	5	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	30321	10.319628800641526
8552	0	They	1031	False	FacebookAI/roberta-base	0.0010062424698844	9.956806182861328	0	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	443079	13.00150561963087
8553	1	tried	1031	False	FacebookAI/roberta-base	0.0873417407274246	3.5171847343444824	1	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	15389	9.641473226832925
8554	2	to	1031	False	FacebookAI/roberta-base	0.9984427094459534	0.0022484678775072	2	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	3042375	14.928149347056001
8555	3	scale	1031	False	FacebookAI/roberta-base	0.0005177361308597	10.915494918823242	3	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	7428	8.913146539151807
8556	4	each	1031	False	FacebookAI/roberta-base	0.0040398449636995	7.951484203338623	4	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	87435	11.378662376149894
8557	5	sample.	1031	False	FacebookAI/roberta-base	0.2342445131434942	6.816069543361664	5	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	3547	8.17413934342947
8558	0	They	1032	False	FacebookAI/roberta-base	0.0027161850593984	8.524202346801758	0	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	443079	13.00150561963087
8559	1	tried	1032	False	FacebookAI/roberta-base	0.0680349916219711	3.8775792121887207	1	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	15389	9.641473226832925
8560	2	to	1032	False	FacebookAI/roberta-base	0.9969326257705688	0.0044320574961602	2	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	3042375	14.928149347056001
8561	3	measure	1032	False	FacebookAI/roberta-base	0.0081400973722338	6.940738201141357	3	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	8586	9.058004710672485
8562	4	each	1032	False	FacebookAI/roberta-base	0.0823195129632949	3.602621793746948	4	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	87435	11.378662376149894
8563	5	sample.	1032	False	FacebookAI/roberta-base	0.2309525767632294	5.908176958560944	5	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	3547	8.17413934342947
8564	0	The	1033	False	FacebookAI/roberta-base	0.6071657538414001	0.7198376655578613	0	517	scale_meaning2_syn1	expected	The device can scale small values.	3	6500900	15.687451340644257
8565	1	device	1033	False	FacebookAI/roberta-base	0.0034082455094903	8.196755409240723	1	517	scale_meaning2_syn1	expected	The device can scale small values.	3	8110	9.000976444070345
8566	2	can	1033	False	FacebookAI/roberta-base	0.6878121495246887	0.5399134755134583	2	517	scale_meaning2_syn1	expected	The device can scale small values.	3	315300	12.661283017110742
8567	3	scale	1033	False	FacebookAI/roberta-base	0.0008305733790621	10.233604431152344	3	517	scale_meaning2_syn1	expected	The device can scale small values.	3	7428	8.913146539151807
8568	4	small	1033	False	FacebookAI/roberta-base	0.0007383765187114	10.403355598449709	4	517	scale_meaning2_syn1	expected	The device can scale small values.	3	58493	10.976679463857327
8569	5	values.	1033	False	FacebookAI/roberta-base	0.3755848649543623	7.600713714957237	5	517	scale_meaning2_syn1	expected	The device can scale small values.	3	8137	9.004299728561636
8570	0	The	1034	False	FacebookAI/roberta-base	0.6821393966674805	0.5518615245819092	0	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	6500900	15.687451340644257
8571	1	device	1034	False	FacebookAI/roberta-base	0.016711302101612	5.903031826019287	1	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8110	9.000976444070345
8572	2	can	1034	False	FacebookAI/roberta-base	0.662605345249176	0.5937781929969788	2	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	315300	12.661283017110742
8573	3	measure	1034	False	FacebookAI/roberta-base	0.0177158322185277	5.818817138671875	3	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8586	9.058004710672485
8574	4	small	1034	False	FacebookAI/roberta-base	0.0006988391978666	10.482751846313477	4	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	58493	10.976679463857327
8575	5	values.	1034	False	FacebookAI/roberta-base	0.4132422286638756	5.839434087276459	5	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8137	9.004299728561636
8576	0	They	1035	False	FacebookAI/roberta-base	0.0024878035765141	8.650911331176758	0	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	443079	13.00150561963087
8577	1	had	1035	False	FacebookAI/roberta-base	0.1511292904615402	2.726144790649414	1	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	298533	12.606639108175928
8578	2	to	1035	False	FacebookAI/roberta-base	0.9995885491371156	0.0005937339155934	2	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	3042375	14.928149347056001
8579	3	scale	1035	False	FacebookAI/roberta-base	2.0780053091584705e-05	15.554441452026367	3	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	7428	8.913146539151807
8580	4	the	1035	False	FacebookAI/roberta-base	0.1652768701314926	2.59704327583313	4	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	6500900	15.687451340644257
8581	5	results	1035	False	FacebookAI/roberta-base	0.0002585237962193	11.917415618896484	5	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	17468	9.76818316050523
8582	6	carefully.	1035	False	FacebookAI/roberta-base	0.4105556535068899	4.131495639681816	6	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	6687	8.808070154764538
8583	0	They	1036	False	FacebookAI/roberta-base	0.0024644492659717	8.664519309997559	0	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	443079	13.00150561963087
8584	1	had	1036	False	FacebookAI/roberta-base	0.1561560034751892	2.6789400577545166	1	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	298533	12.606639108175928
8585	2	to	1036	False	FacebookAI/roberta-base	0.9991405010223388	0.0012404932640492	2	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	3042375	14.928149347056001
8586	3	grade	1036	False	FacebookAI/roberta-base	2.532459438953083e-05	15.2691011428833	3	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	4225	8.349011198176003
8587	4	the	1036	False	FacebookAI/roberta-base	0.5645394325256348	0.8248537182807922	4	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	6500900	15.687451340644257
