Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
8621	3	grade	1042	False	FacebookAI/roberta-base	0.0010672362986952	9.871904373168944	3	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	4225	8.349011198176003	4.955678875832277	4.916225497336667	0.007326733495975299	5.689919312266129	4.181985060902814	0.015268169219179452
8622	4	each	1042	False	FacebookAI/roberta-base	0.0532437078654766	4.231245040893555	4	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	87435	11.378662376149894	3.0596368529014546	1.1716081879921	0.3098682140084769	2.288794706893097	1.9424503340004575	0.14335225816049327
8623	5	sample.	1042	False	FacebookAI/roberta-base	0.1944576416090058	9.38343334197998	5	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	3547	8.17413934342947	5.0651186646890975	4.318314677290883	0.013322317036735308	5.905497167965082	3.477936174014898	0.030871057823533214
8624	0	The	1043	False	FacebookAI/roberta-base	0.6071657538414001	0.7198376655578613	0	522	scale_meaning2_syn2	expected	The device can scale small values.	3	6500900	15.687451340644257	0.36307396011145876	0.35676370544640257	0.6999378697020611	0.6392157956081483	0.08062186994971299	0.9225424665285427
8625	1	device	1043	False	FacebookAI/roberta-base	0.0034082455094903	8.196755409240723	1	522	scale_meaning2_syn2	expected	The device can scale small values.	3	8110	9.000976444070345	4.547660450248118	3.6490949589926043	0.026014662463997352	4.813636645036201	3.3831187642045215	0.03394143416403397
8626	2	can	1043	False	FacebookAI/roberta-base	0.6878121495246887	0.5399134755134583	2	522	scale_meaning2_syn2	expected	The device can scale small values.	3	315300	12.661283017110742	2.256936313505829	-1.7170228379923707	5.567927142975353	2.127454316536585	-1.5875408410231269	4.8917046456019655
8627	3	scale	1043	False	FacebookAI/roberta-base	0.0008305733790621	10.233604431152344	3	522	scale_meaning2_syn2	expected	The device can scale small values.	3	7428	8.913146539151807	4.602626907048909	5.630977524103435	0.003585069122431586	4.935777049103528	5.2978273820488155	0.005002450522806173
8628	4	small	1043	False	FacebookAI/roberta-base	0.0007383765187114	10.403355598449709	4	522	scale_meaning2_syn2	expected	The device can scale small values.	3	58493	10.976679463857327	3.311209212039029	7.09214638641068	0.0008316104911739687	2.493252659635428	7.910102938814281	0.0003670167983764574
8629	5	values.	1043	False	FacebookAI/roberta-base	0.3755848649543623	7.600713714957237	5	522	scale_meaning2_syn2	expected	The device can scale small values.	3	8137	9.004299728561636	4.545580644132005	3.0551330708252324	0.04711645052819022	4.809004102167217	2.7917096127900205	0.06131629713120421
8630	0	The	1044	False	FacebookAI/roberta-base	0.5848749279975891	0.7737998962402344	0	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	6500900	15.687451340644257	0.36307396011145876	0.4107259361287756	0.6631686572668554	0.6392157956081483	0.13458410063208603	0.8740793651582371
8631	1	device	1044	False	FacebookAI/roberta-base	0.0013572496827691	9.525097846984863	1	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	8110	9.000976444070345	4.547660450248118	4.977437396736745	0.0068917006426929064	4.813636645036201	4.711461201948662	0.008991629392305758
8632	2	can	1044	False	FacebookAI/roberta-base	0.412765234708786	1.2766066789627075	2	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	315300	12.661283017110742	2.256936313505829	-0.9803296345431214	2.6653346835197844	2.127454316536585	-0.8508476375738776	2.3416308652506173
8633	3	grade	1044	False	FacebookAI/roberta-base	4.576065293804277e-06	17.73746109008789	3	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	4225	8.349011198176003	4.955678875832277	12.781782214255614	2.811528663272048e-06	5.689919312266129	12.047541777821761	5.858940470400829e-06
8634	4	small	1044	False	FacebookAI/roberta-base	0.0001183638596558	13.044483184814451	4	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	58493	10.976679463857327	3.311209212039029	9.733273972775422	5.9277901774170936e-05	2.493252659635428	10.551230525179022	2.6161268952869787e-05
8635	5	values.	1044	False	FacebookAI/roberta-base	0.3968761497017112	6.715242937207221	5	522	scale_meaning2_syn2	unexpected	The device can grade small values.	3	8137	9.004299728561636	4.545580644132005	2.1696622930752163	0.11421618199420391	4.809004102167217	1.9062388350400044	0.14863839007053714
8636	0	He	1045	False	FacebookAI/roberta-base	0.1155678182840347	3.1131882667541504	0	523	pitch_meaning1_syn1	expected	He will pitch the ball.	2	622141	13.340923641485727	1.831597847587883	1.2815904191662675	0.27759545605365155	1.873471863441361	1.2397164033127894	0.2894662979828533
8637	1	will	1045	False	FacebookAI/roberta-base	0.1033850684762001	3.273900270462036	1	523	pitch_meaning1_syn1	expected	He will pitch the ball.	2	253919	12.444774535760237	2.392433489532551	0.8814667809294852	0.4141749619903547	2.152570298460536	1.1213299720015	0.32584614006966445
8638	2	pitch	1045	False	FacebookAI/roberta-base	0.003445380134508	8.181120872497559	2	523	pitch_meaning1_syn1	expected	He will pitch the ball.	2	3526	8.168202930236053	5.068833841195896	3.112287031301663	0.04449906811337603	5.9126080521903415	2.268512820307217	0.1034659381639457
8639	3	the	1045	False	FacebookAI/roberta-base	0.8745448589324951	0.1933957189321518	3	523	pitch_meaning1_syn1	expected	He will pitch the ball.	2	6500900	15.687451340644257	0.36307396011145876	-0.16967824117930697	1.184923530379221	0.6392157956081483	-0.44582007667599655	1.561770442323784
8640	4	ball.	1045	False	FacebookAI/roberta-base	0.4770919680595398	1.1799063384532928	4	523	pitch_meaning1_syn1	expected	He will pitch the ball.	2	16851	9.732224623098908	4.090024506311821	-2.9101181678585277	18.35896787876295	3.8061243007591363	-2.6262179623058435	13.821397880306925
8641	0	He	1046	False	FacebookAI/roberta-base	0.1638137102127075	2.609871864318848	0	523	pitch_meaning1_syn1	unexpected	He will throw the ball.	2	622141	13.340923641485727	1.831597847587883	0.7782740167309652	0.4591978956041003	1.873471863441361	0.7364000008774871	0.47883462060829074
8642	1	will	1046	False	FacebookAI/roberta-base	0.0773670673370361	3.692136526107788	1	523	pitch_meaning1_syn1	unexpected	He will throw the ball.	2	253919	12.444774535760237	2.392433489532551	1.2997030365752371	0.27261273702673655	2.152570298460536	1.539566227647252	0.2144741141934535
8643	2	throw	1046	False	FacebookAI/roberta-base	0.0353324003517627	4.822864532470703	2	523	pitch_meaning1_syn1	unexpected	He will throw the ball.	2	6000	8.699681400989514	4.7362194722026025	0.0866450602681006	0.9170025185050517	5.228908417629729	-0.40604388515902556	1.5008684168619248
8644	3	the	1046	False	FacebookAI/roberta-base	0.8196682333946228	0.2868879437446594	3	523	pitch_meaning1_syn1	unexpected	He will throw the ball.	2	6500900	15.687451340644257	0.36307396011145876	-0.07618601636679934	1.0791632975235779	0.6392157956081483	-0.3523278518634889	1.4223747755043714
8645	4	ball.	1046	False	FacebookAI/roberta-base	0.5377358794212341	0.9034392833709716	4	523	pitch_meaning1_syn1	unexpected	He will throw the ball.	2	16851	9.732224623098908	4.090024506311821	-3.186585222940849	24.20562932726925	3.8061243007591363	-2.9026850173881646	18.223008836047768
8646	0	She	1047	False	FacebookAI/roberta-base	0.0830353647470474	3.59013032913208	0	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	272348	12.514839611059164	2.348584769233529	1.241545559898551	0.2889373027525899	2.1461111782554143	1.4440191508766658	0.23597742132699343
8647	1	tried	1047	False	FacebookAI/roberta-base	0.0353953167796134	4.820297718048096	1	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	15389	9.641473226832925	4.146819315632088	0.6734784024160074	0.5099317415006297	3.927219323108818	0.8930783949392778	0.40939353595896644
8648	2	to	1047	False	FacebookAI/roberta-base	0.9988954067230223	0.0015944296028465	2	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	3042375	14.928149347056001	0.8382667804615807	-0.8366723508587341	2.3086717308401696	0.38789303629230476	-0.38629860668945826	1.4715240121300712
8649	3	pitch	1047	False	FacebookAI/roberta-base	0.0002010464959312	12.28018283843994	3	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	3526	8.168202930236053	5.068833841195896	7.211348997244044	0.0007381607067515786	5.9126080521903415	6.367574786249598	0.0017163166169058667
8650	4	the	1047	False	FacebookAI/roberta-base	0.4221766889095306	1.2440812587738037	4	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	6500900	15.687451340644257	0.36307396011145876	0.881007298662345	0.4143653117687076	0.6392157956081483	0.6048654631656554	0.546147898706625
8651	5	stone.	1047	False	FacebookAI/roberta-base	0.2688960317755118	6.897411108016968	5	524	pitch_meaning1_syn1	expected	She tried to pitch the stone.	3	9002	9.105313134108476	4.48236357703577	2.415047530981198	0.08936309130539466	4.667956052999541	2.229455055017427	0.10758704318327399
8652	0	She	1048	False	FacebookAI/roberta-base	0.1228900924324989	3.024559497833252	0	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	272348	12.514839611059164	2.348584769233529	0.6759747285997229	0.5086603730777819	2.1461111782554143	0.8784483195778376	0.4154270218023813
8653	1	tried	1048	False	FacebookAI/roberta-base	0.0495276823639869	4.335620880126953	1	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	15389	9.641473226832925	4.146819315632088	0.18880156449486485	0.8279507852271414	3.927219323108818	0.4084015570181352	0.6647119054927936
8654	2	to	1048	False	FacebookAI/roberta-base	0.99879789352417	0.001735292840749	2	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	3042375	14.928149347056001	0.8382667804615807	-0.8365314876208316	2.308346546768688	0.38789303629230476	-0.38615774345155573	1.471316743091708
8655	3	throw	1048	False	FacebookAI/roberta-base	0.018999058753252	5.717927932739258	3	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	6000	8.699681400989514	4.7362194722026025	0.9817084605366553	0.3746704420742849	5.228908417629729	0.4890195151095291	0.6132273596780657
8656	4	the	1048	False	FacebookAI/roberta-base	0.068476878106594	3.868239164352417	4	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	6500900	15.687451340644257	0.36307396011145876	3.5051652042409582	0.03004180989979189	0.6392157956081483	3.2290233687442687	0.03959615074939842
8657	5	stone.	1048	False	FacebookAI/roberta-base	0.2685170704498887	3.8521190881729126	5	524	pitch_meaning1_syn1	unexpected	She tried to throw the stone.	3	9002	9.105313134108476	4.48236357703577	-0.6302444888628571	1.8780696902612317	4.667956052999541	-0.8158369648266284	2.261067314433151
8658	0	They	1049	False	FacebookAI/roberta-base	0.0744675695896148	3.747243881225586	0	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	443079	13.00150561963087	2.04401531579531	1.7032285654302761	0.1820946694316339	2.043241595724307	1.704002285501279	0.18195383362184425
8659	1	watched	1049	False	FacebookAI/roberta-base	0.0227182246744632	5.460006237030029	1	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	6241	8.739055922830724	4.711577774641344	0.7484284623886852	0.4731094781596911	5.175362349852839	0.28464388717719036	0.7522821039277908
8660	2	him	1049	False	FacebookAI/roberta-base	0.3190670609474182	1.6480684280395508	2	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	130499	11.779128505744886	2.809013739589659	-1.1609453115501083	3.1929501826197915	2.199617096579044	-0.551548668539493	1.735939331855229
8661	3	pitch	1049	False	FacebookAI/roberta-base	0.0007982306997291	10.29090690612793	3	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	3526	8.168202930236053	5.068833841195896	5.222073064932034	0.005396130993291958	5.9126080521903415	4.378298853937588	0.012546684219408896
8662	4	the	1049	False	FacebookAI/roberta-base	0.4130146205425262	1.2757352590560913	4	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	6500900	15.687451340644257	0.36307396011145876	0.9126612989446325	0.4014544109186967	0.6392157956081483	0.636519463447943	0.5291308821529349
8663	5	toy.	1049	False	FacebookAI/roberta-base	0.2023960780485935	10.441328465938568	5	525	pitch_meaning1_syn1	expected	They watched him pitch the toy.	3	2741	7.91644286012226	5.2263924657999965	5.214936000138572	0.005434781290600236	6.199666271229998	4.24166219470857	0.014383663512469067
8664	0	They	1050	False	FacebookAI/roberta-base	0.0311219338327646	5.005924224853516	0	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	443079	13.00150561963087	2.04401531579531	2.961908909058206	0.05172009392465388	2.043241595724307	2.9626826291292088	0.05168009252684794
8665	1	watched	1050	False	FacebookAI/roberta-base	0.0230291448533535	5.440395355224609	1	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	6241	8.739055922830724	4.711577774641344	0.7288175805832653	0.482479145652259	5.175362349852839	0.26503300537177044	0.7671806284761273
8666	2	him	1050	False	FacebookAI/roberta-base	0.3074109554290771	1.7017595767974854	2	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	130499	11.779128505744886	2.809013739589659	-1.1072541627921737	3.0260379687493093	2.199617096579044	-0.49785751978155846	1.6451926992888968
8667	3	throw	1050	False	FacebookAI/roberta-base	0.0322976671159267	4.952425956726074	3	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	6000	8.699681400989514	4.7362194722026025	0.2162064845234717	0.8055689471790539	5.228908417629729	-0.27648246090365447	1.318483827500081
8668	4	the	1050	False	FacebookAI/roberta-base	0.4633096158504486	1.109951376914978	4	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	6500900	15.687451340644257	0.36307396011145876	0.7468774168035193	0.4738438619112005	0.6392157956081483	0.4707355813068297	0.6245426973440438
8669	5	toy.	1050	False	FacebookAI/roberta-base	0.2853425318380687	8.741048812866211	5	525	pitch_meaning1_syn1	unexpected	They watched him throw the toy.	3	2741	7.91644286012226	5.2263924657999965	3.5146563470662144	0.029758027630625815	6.199666271229998	2.541382541636213	0.07875743904800368
8670	0	He	1051	False	FacebookAI/roberta-base	0.4748405218124389	1.074484944343567	0	526	pitch_meaning1_syn1	expected	He began to pitch the object.	3	622141	13.340923641485727	1.831597847587883	-0.757112903244316	2.1321117132043	1.873471863441361	-0.7989869190977941	2.2232874171681147
8671	1	began	1051	False	FacebookAI/roberta-base	0.1328777372837066	2.9118285179138184	1	526	pitch_meaning1_syn1	expected	He began to pitch the object.	3	32429	10.386839199301363	3.6803480543405565	-0.7685195364267381	2.1565711642098666	3.0141272192014674	-0.10229870128764906	1.1077142980035173
8672	2	to	1051	False	FacebookAI/roberta-base	0.9990931749343872	0.0013088819105178	2	526	pitch_meaning1_syn1	expected	He began to pitch the object.	3	3042375	14.928149347056001	0.8382667804615807	-0.8369578985510628	2.3093310608558575	0.38789303629230476	-0.38658415438178695	1.471944262413835
8673	3	pitch	1051	False	FacebookAI/roberta-base	4.953210736857727e-05	14.301276206970217	3	526	pitch_meaning1_syn1	expected	He began to pitch the object.	3	3526	8.168202930236053	5.068833841195896	9.232442365774322	9.781404657021587e-05	5.9126080521903415	8.388668154779875	0.00022742997826862712
8674	4	the	1051	False	FacebookAI/roberta-base	0.6988118886947632	0.5170239210128784	4	526	pitch_meaning1_syn1	expected	He began to pitch the object.	3	6500900	15.687451340644257	0.36307396011145876	0.15394996090141966	0.8573149192039115	0.6392157956081483	-0.12219187459526992	1.129970893689117
